x,y,z,vx,vy,vz
78.079132,921.6521,777.991516,-2.34797,-2.528306,-11.461143
50.773266,925.05365,867.800293,-6.637972,-1.839054,-11.165273
26.47702,931.212524,972.569458,-10.617814,-0.780006,-9.017787
14.68147,939.069763,1099.518799,-12.650447,0.19069,-3.970751
20.714314,943.894348,1221.078003,-11.836703,0.662502,-0.176825
29.69788,950.974487,1336.263672,-10.494005,1.783787,3.143925
46.726967,959.588745,1459.022949,-8.084749,3.659814,8.090131
55.634628,1089.138672,75.191429,-6.591448,9.747729,12.394768
65.027069,1086.068604,160.975952,-4.44092,9.497971,11.823119
89.279274,1069.784546,251.806412,-0.328121,7.118322,11.979752
122.065895,1059.062988,346.189453,4.75431,5.5249,11.414367
139.668198,1058.026123,411.409851,7.363837,4.86911,6.028372
136.863022,1044.004883,455.177124,7.501117,2.926693,-2.009865
130.600845,1035.697388,509.603027,6.706245,1.306841,-9.313859
126.883942,1027.370361,582.043335,5.600479,-0.31933,-13.509355
110.7118,1015.92865,678.513123,2.754836,-2.134672,-13.125471
77.332275,1013.252014,782.124634,-2.384006,-2.769575,-11.167195
49.783131,1021.605591,876.648193,-6.923162,-1.941033,-9.993597
28.78973,1037.343994,982.237793,-10.452591,0.010475,-7.625176
25.288712,1047.990601,1105.414185,-11.083355,1.808323,-3.134063
31.355209,1052.828613,1228.582153,-10.366682,2.63544,0.914909
35.014481,1067.071045,1347.178589,-9.59784,4.91816,5.308559
43.849285,1081.226196,1471.031982,-8.197956,7.793414,10.42401
45.928913,1187.268555,75.809563,-8.46796,9.908191,12.893807
54.728809,1188.880371,148.329178,-6.07438,9.894588,10.031751
86.043381,1172.504639,234.056061,-0.719686,7.685846,8.729347
132.842316,1155.064941,337.273712,6.680752,4.329627,9.249087
155.919098,1140.255371,400.555908,10.453957,2.055777,4.381116
151.961411,1119.286621,442.273254,10.808385,-1.043834,-3.886936
139.539307,1108.2229,502.427368,9.045303,-2.767967,-10.754961
126.137085,1107.15564,577.800293,6.52252,-3.170124,-14.240025
106.90377,1110.055542,672.828491,3.008732,-2.790908,-13.581044
81.019295,1108.25,784.057861,-1.645007,-2.818686,-11.032471
55.246162,1107.969971,890.567078,-6.139823,-2.77343,-8.388101
36.743954,1123.254272,999.472412,-9.254463,-0.773401,-5.093268
33.827961,1141.623413,1114.302979,-9.631849,1.71724,-1.569622
35.60004,1150.594971,1240.150513,-9.57353,3.211139,2.790788
36.598057,1164.872925,1365.10083,-9.763757,5.570633,8.443331
40.15081,1179.477417,1480.536621,-9.409863,8.15527,12.913385
38.378551,1250.451294,82.533234,-9.594015,4.66241,13.502635
46.774944,1252.284302,144.055695,-7.068934,4.654303,9.196872
82.746262,1249.412964,215.785126,-1.873152,3.940878,5.940613
130.600311,1227.064941,313.701569,6.200523,0.996571,5.710462
157.499283,1200.543335,377.883179,11.337499,-2.997107,1.441495
156.58165,1190.93103,425.421051,11.903157,-5.012888,-6.132712
143.30867,1186.367798,496.391846,10.150649,-5.716952,-11.637684
127.484543,1190.769043,584.911743,6.696104,-4.467074,-13.178927
108.054672,1204.317627,681.249756,3.230212,-2.569126,-12.278436
91.523956,1208.529297,780.041992,0.148669,-1.855414,-11.28818
69.44519,1200.116699,890.275757,-3.706386,-2.615831,-8.13492
46.965775,1203.505005,1018.231873,-7.269721,-1.95986,-2.544487
43.793606,1216.167847,1132.956543,-7.785239,-0.524321,0.927243
39.003853,1224.141602,1250.746582,-9.061851,0.718457,4.848996
34.467407,1230.508179,1379.651855,-10.221223,2.482838,11.041227
35.91296,1242.467896,1494.32605,-10.300541,4.070667,15.156793
42.45797,1291.215088,85.778976,-8.940837,-3.140251,13.980195
57.216953,1288.909546,148.591797,-6.074278,-3.142684,9.376666
84.913429,1293.623291,208.823029,-1.948661,-3.329379,4.945568
118.220459,1291.270142,286.549835,3.919909,-4.010974,1.942473
146.201401,1268.963989,365.708801,9.174727,-7.560326,-1.378849
150.406296,1271.963379,427.144653,10.112947,-7.895577,-6.932803
136.072845,1285.372925,502.166901,8.199565,-5.881379,-10.246974
120.900322,1297.756226,596.594177,5.194052,-3.080394,-10.758912
109.486977,1307.641724,691.364197,2.936916,-1.183273,-10.778606
99.942551,1311.415161,779.177673,1.247793,-0.456135,-11.184961
86.201096,1307.008301,883.663269,-1.072526,-0.860177,-8.914153
68.026482,1300.944336,1017.335754,-4.028327,-1.756224,-2.680326
60.028938,1298.237793,1135.973267,-5.126612,-2.210843,1.122962
43.903702,1297.677856,1251.647095,-7.637811,-2.475564,5.357754
32.076645,1296.587036,1383.935059,-10.014905,-2.506402,12.087798
34.612408,1294.863037,0.771201,-10.119135,-2.715322,16.162565
63.37851,1353.298584,75.360954,-5.795509,-8.927526,13.092287
71.912392,1344.748657,148.644073,-4.100323,-9.529581,9.643913
84.622002,1349.876465,219.804581,-1.239553,-9.281823,5.468153
104.605202,1365.385376,288.298492,2.072327,-8.345233,1.651671
123.11171,1359.555786,359.446472,5.269955,-8.881374,-2.297215
124.825615,1365.978149,439.12851,5.725409,-7.403284,-5.49044
117.980217,1388.83252,521.082642,4.218237,-4.034817,-7.277845
110.795403,1404.494507,606.767395,2.862853,-1.415541,-8.525863
105.929214,1407.932495,694.976807,1.965635,-0.276694,-9.815929
100.900467,1410.516235,779.171997,1.149404,0.264738,-10.960111
93.130806,1408.32666,878.258972,-0.041478,0.175938,-9.61931
83.098206,1400.074707,1010.848572,-1.589432,-1.007404,-3.798545
76.146477,1393.364258,1131.076782,-2.392993,-1.920552,0.239286
61.350613,1386.528076,1248.527832,-4.490394,-3.326384,4.436602
52.972485,1379.292358,1376.033813,-6.382724,-5.097476,10.369938
55.757614,1366.622803,1487.676025,-6.543376,-7.201967,13.848314
177.655777,1450.173096,64.605843,-2.084243,-8.597543,11.109322
174.508667,1438.919067,144.380798,-2.559088,-10.712502,9.51122
172.198105,1434.230591,230.685364,-2.507026,-11.878912,7.468853
176.72113,1432.705811,308.144562,-1.420513,-12.333942,4.599212
196.666748,1433.773926,375.209564,1.345776,-12.609533,0.729896
205.768463,1446.682983,454.821259,2.905315,-10.196964,-2.667268
204.326324,1469.102661,538.365356,2.674516,-5.918374,-4.835354
201.673828,1488.074707,618.465271,2.174733,-2.595171,-6.669071
202.442001,1501.48877,701.157959,2.277843,-0.393188,-8.620308
206.690216,8.082578,780.375122,2.786821,1.025423,-10.65756
210.759979,14.740187,870.190552,3.211408,1.942423,-10.673898
206.1931,10.72951,994.259277,2.555302,1.34156,-6.06946
195.340958,0.220548,1121.554321,1.020548,-0.294811,-0.896095
193.859772,1498.955933,1233.78418,1.097378,-0.592788,1.665501
185.819275,1486.692749,1356.432251,-0.035366,-2.52245,6.405367
179.833862,1467.865479,1473.177612,-1.288078,-5.657162,10.580723
183.302292,46.891659,51.699497,-1.027804,-7.430638,8.666954
175.094589,41.017426,139.61377,-2.288223,-8.912658,8.136863
168.058899,41.51384,228.974152,-3.325064,-9.378684,7.024195
160.56279,38.857418,310.592072,-4.032521,-9.53693,5.06011
168.180634,43.739189,385.997437,-3.382221,-8.758463,2.253436
181.147308,56.017365,473.863892,-1.594194,-6.525601,0.541484
183.558121,77.000381,558.165649,-0.784324,-3.02094,-1.292168
184.899139,95.21241,632.017517,-0.099143,0.028709,-4.404719
195.374619,104.47345,709.012268,1.151034,1.567356,-7.246038
200.133926,109.329262,788.060669,1.923875,2.529189,-9.576715
206.375519,118.03965,875.756714,2.801464,3.534647,-10.146165
214.307892,119.285065,983.830688,3.56971,3.36084,-7.643598
206.32431,101.048157,1107.391968,2.357069,0.79578,-2.659959
202.18367,90.67955,1225.545654,1.900294,-0.269763,0.603642
198.827103,81.80822,1339.824707,1.517431,-1.581503,3.681604
191.815598,63.473026,1453.412231,0.375108,-4.539929,7.282538
178.049438,164.192337,42.725777,-1.600079,-4.227323,6.88047
161.366211,162.070282,138.153717,-4.072763,-4.777104,7.368412
150.701859,156.779449,227.868179,-5.815789,-5.554719,6.786784
139.848465,154.163666,311.558228,-7.261667,-5.922336,5.507969
138.579605,160.844376,391.231873,-7.730378,-4.979457,3.521922
157.718582,168.991043,486.234985,-5.336967,-3.295179,2.68311
170.970779,181.389694,575.856384,-2.817635,-0.983584,1.340111
175.052704,201.923035,646.558044,-1.631214,2.358586,-2.007677
184.377472,212.143051,716.296509,-0.625139,3.992759,-5.87227
189.602066,212.24939,792.249268,0.344846,4.511073,-8.760793
198.267685,214.022003,880.837402,1.658871,4.83088,-9.783322
208.124146,216.927444,979.235168,2.907509,4.567757,-8.758744
207.574921,209.439545,1091.134277,2.715108,2.565201,-5.171563
199.977112,194.65657,1216.531982,1.592804,0.302942,-0.37024
198.625351,186.54213,1328.276611,1.385251,-0.447964,1.942246
195.194168,172.088196,1437.81958,0.709986,-2.666071,4.642203
168.550644,265.990021,41.265186,-2.781629,-3.069026,6.381434
152.154572,264.493469,131.861664,-5.344278,-3.221018,6.757184
142.376358,258.86911,220.645233,-7.051682,-3.740105,5.981131
134.84407,253.414673,315.453613,-8.155157,-4.533735,5.650194
135.753479,259.475464,401.67868,-8.192949,-4.079425,4.960759
149.691498,270.708893,495.222687,-6.499725,-2.304096,4.756377
157.879517,281.194214,589.60083,-4.924429,0.159614,3.882471
166.435226,300.085632,662.512878,-3.516194,3.169806,0.412941
174.190384,310.367065,721.065674,-2.507194,5.087644,-4.655846
181.82399,316.136902,791.649719,-1.264769,6.129886,-8.399622
193.630814,317.895386,880.64801,0.576223,6.077502,-10.044238
205.87677,311.647369,979.089111,2.182789,4.539783,-9.729117
204.803574,301.228455,1082.968384,2.066091,2.283472,-7.268356
191.486038,283.222839,1201.75354,0.446234,-0.366675,-2.33543
188.158646,275.026764,1316.99292,0.069103,-1.303878,0.47402
185.886581,267.467255,1430.207031,-0.364502,-2.647738,3.210196
159.656952,360.582489,39.538574,-4.298944,-2.475138,6.243387
143.683533,356.549286,132.405151,-6.760498,-2.739662,6.708786
139.802094,358.41156,217.013016,-7.791838,-2.751459,5.588265
138.583725,354.259308,311.471405,-8.021084,-3.065209,5.183173
142.51062,351.342743,408.026794,-7.567205,-3.297762,5.696384
153.777893,359.136932,507.099854,-6.117807,-2.406377,6.724111
158.352829,368.04422,605.553345,-5.359626,-1.052831,6.552789
157.917282,378.420746,675.868591,-5.217676,0.848492,2.840713
164.698059,396.191132,732.336731,-4.025745,3.694726,-2.823058
170.520905,409.673187,800.163513,-2.723023,4.597201,-7.714795
183.09285,408.36731,876.35553,-0.961765,3.877656,-11.157772
193.935501,392.31543,963.408875,0.642112,1.904132,-12.242716
193.144424,374.232483,1061.739258,0.681959,-0.280168,-10.623564
181.903107,362.317505,1186.483398,-0.903398,-2.021916,-4.737424
178.218414,359.810944,1313.321655,-1.379054,-2.48893,-0.134452
176.100647,358.888641,1428.721924,-1.829885,-2.778327,2.870741
143.186401,462.126343,37.770432,-6.904603,-1.451891,6.398357
130.968552,459.106903,128.798874,-8.911195,-1.446144,6.485976
133.04657,457.472107,218.189316,-9.054847,-1.491996,5.650445
137.248077,459.893494,308.770386,-8.430452,-1.158501,5.141539
144.412308,459.243469,407.773651,-7.378875,-1.150622,5.617631
153.089218,458.372559,510.21759,-6.027701,-1.454262,6.851592
154.351273,453.271698,609.093018,-5.762604,-2.256841,7.38308
149.864609,451.996368,689.778809,-6.001006,-2.18355,4.883726
159.443207,467.160095,753.841187,-4.900876,-0.785594,-0.398882
167.030624,465.678955,806.158264,-3.628369,-1.121097,-7.498018
176.240829,457.486237,863.768372,-2.4153,-1.996579,-12.753975
181.502472,444.596558,941.468689,-1.277868,-3.169378,-15.135742
177.385269,441.059906,1051.541748,-1.554987,-3.968056,-12.14535
165.997177,449.584473,1188.343506,-3.216939,-3.166785,-4.513204
165.640747,452.660004,1314.153687,-3.439312,-2.860977,-0.014152
161.425278,457.192505,1433.398193,-4.301724,-2.135949,3.450829
132.216644,552.81842,41.443665,-8.873811,-1.182005,6.851487
124.763496,558.396729,129.59639,-10.285555,-0.800187,6.800952
124.62207,565.216003,218.943863,-10.314948,0.219307,5.950705
132.207336,574.854614,313.299316,-9.106337,1.555378,5.61183
140.885513,581.534607,406.227325,-7.561625,2.493343,5.496647
149.215836,568.723633,500.582062,-6.130324,1.08028,5.544303
153.864532,555.575439,598.506165,-5.551985,-0.937578,5.652306
149.065475,547.168701,687.488464,-5.875366,-2.816891,3.53656
155.488739,542.31073,744.984924,-5.052193,-4.218981,-2.13018
164.73851,529.51947,792.596558,-4.117733,-5.399003,-8.435133
168.965271,519.067444,855.734314,-3.263357,-6.240258,-13.412211
169.438034,517.086243,944.175598,-2.913055,-6.491627,-14.750605
164.127716,526.08844,1069.014038,-3.855174,-5.181767,-9.761282
150.95517,538.318848,1201.196777,-5.683206,-3.44507,-2.813749
147.522354,543.140442,1319.483032,-6.231374,-2.949649,0.746939
142.50148,552.905762,1437.928711,-7.167521,-1.402879,4.322836
129.250351,649.937012,42.606911,-9.299485,-0.321616,7.041354
122.797897,652.930298,140.478607,-10.419662,0.065274,7.821838
119.057175,670.643616,234.178864,-10.806258,2.379361,7.899879
128.042709,694.138916,326.391846,-9.485373,5.874245,7.366764
139.995621,707.127258,403.967041,-7.751102,8.078013,5.560943
149.756653,699.520203,486.543945,-6.059548,7.093077,3.557044
154.822815,682.957031,585.953064,-5.180093,3.814509,3.29195
153.208435,660.536377,674.960938,-5.196209,0.228735,1.413831
159.311996,641.50946,732.447327,-4.155694,-2.794297,-4.096393
168.757416,634.033936,782.327698,-3.635858,-3.978503,-9.59524
164.296524,626.75531,851.595825,-3.877095,-4.907224,-13.874073
156.068588,627.437561,949.605469,-4.931445,-4.689444,-13.603069
146.658951,630.772461,1074.7229,-6.473376,-3.647293,-8.275408
135.597733,635.164062,1204.861328,-8.073074,-2.437217,-2.127213
133.455261,639.74884,1329.406982,-8.517868,-1.900027,2.028848
133.701599,652.313965,1442.199707,-8.667771,-0.399114,5.217664
129.25322,761.615662,42.425747,-9.130015,1.711761,7.383304
125.57605,767.556335,150.28923,-9.79004,2.964078,9.527187
132.335526,787.014771,258.824371,-9.128535,6.405806,11.498187
141.691803,813.859253,347.494629,-7.634885,10.638142,10.560703
150.251099,826.962097,410.524963,-6.336641,13.011296,6.785902
155.849823,827.47229,476.433136,-5.080052,13.325014,1.553766
158.08252,806.478333,560.566467,-4.307764,9.128572,-1.016077
158.973663,778.246765,649.436829,-4.018981,3.99534,-2.263989
167.210007,749.041016,719.453979,-3.29797,-0.214429,-6.00142
171.372849,739.370605,776.84668,-3.285176,-1.856579,-10.74493
159.322205,737.018494,848.157593,-4.378407,-2.494688,-14.294692
145.01004,733.516418,948.680359,-6.392953,-2.603762,-13.460243
135.204788,735.536804,1077.257446,-8.15957,-1.855461,-7.435803
128.728531,745.403076,1210.696533,-9.262967,-0.435918,-1.19129
127.648521,749.758362,1339.187012,-9.355511,-0.06964,3.040087
131.340378,757.734375,1446.607422,-8.928362,0.954553,5.933272
131.910538,873.678162,53.093853,-8.690372,4.398467,9.204789
129.575439,886.657166,164.850037,-8.770573,6.672492,12.396645
141.51207,898.296082,280.047791,-7.219584,9.244252,15.327583
153.998978,911.319336,363.077454,-5.489698,11.922678,13.164502
162.357239,918.683899,416.75705,-4.458889,13.362629,7.626198
162.464294,921.534363,467.337158,-3.593556,13.573301,-0.046106
163.733337,902.101624,537.985291,-2.852063,10.058588,-5.048718
167.848907,879.42218,619.459167,-2.353455,5.7782,-7.398998
172.379272,851.379883,694.776001,-2.48062,1.545365,-9.659002
167.345871,832.978149,767.712402,-3.253477,-1.548364,-12.648377
152.948685,829.82489,845.328796,-4.988671,-2.339285,-14.724127
139.495438,832.398132,948.357239,-7.121243,-1.787484,-13.055522
132.73616,841.474915,1087.259277,-8.513259,-0.275272,-5.914079
129.706314,850.715393,1218.270996,-9.092371,0.792677,-0.408298
129.757874,854.050842,1342.842285,-9.125746,1.26384,3.634379
135.871811,860.396973,1454.295776,-8.500493,2.41052,7.148572
139.349899,977.502808,68.105789,-7.859737,6.701584,11.700813
136.259369,985.080383,173.637589,-7.6461,8.306661,14.238094
149.146378,987.607239,285.371765,-5.455729,9.100753,16.915846
167.15863,992.511902,368.151855,-3.104532,10.620185,14.458661
177.87561,997.949036,420.032684,-1.75797,11.178624,7.628885
176.296692,996.867737,460.967224,-1.047464,10.440666,-1.274228
176.933624,981.568665,519.791565,-0.661575,7.994082,-7.848765
184.000107,960.825012,596.060669,-0.212031,4.743712,-11.516343
183.83667,939.504028,671.058411,-0.483105,1.278324,-13.62082
169.623505,923.965271,755.01593,-2.207978,-1.576737,-14.813054
152.166031,924.380188,848.217346,-4.939745,-1.905344,-14.597237
142.029602,934.798218,959.018372,-6.957247,-0.561034,-11.477092
139.647079,949.716492,1097.285767,-7.70386,1.558475,-4.449704
136.91188,954.961182,1223.734985,-8.035628,2.204028,0.221661
137.038086,959.349121,1347.256714,-8.079872,3.096792,4.605104
142.226883,962.730652,1466.689575,-7.672176,4.322419,9.147853
139.00351,1082.442627,75.660446,-7.786174,8.724389,13.254821
139.705612,1084.786499,173.776321,-6.909571,9.361765,14.540891
159.974701,1078.771484,286.388184,-3.39512,8.602862,17.384687
185.47287,1079.115234,371.458801,0.320359,8.76758,14.705302
199.991974,1080.388062,419.638306,2.321575,8.126619,6.864156
209.28595,1071.595581,453.845428,3.134984,7.114836,-2.168297
207.007782,1057.03418,504.782501,3.352509,5.120358,-9.744304
208.360611,1039.447876,575.733582,3.427287,2.569,-14.793432
202.074829,1024.912476,657.26593,2.612727,-0.155693,-16.314861
179.371292,1021.866272,752.944702,-0.409053,-1.418833,-15.770246
157.08432,1027.895508,857.254333,-4.146763,-0.939379,-13.626649
145.926422,1042.320679,973.386414,-6.347765,0.979108,-9.32717
150.81929,1058.664062,1109.009033,-6.077742,3.465129,-2.809442
149.601089,1063.216797,1227.913452,-6.199221,4.080462,0.894687
144.02742,1069.695801,1347.597046,-6.955392,5.354753,5.462736
142.194824,1074.143188,1474.772095,-7.487718,6.944472,10.893002
134.387405,1181.387329,79.880035,-8.904765,9.069791,14.160258
140.095505,1185.263306,168.637833,-7.380413,9.354449,13.915421
168.975998,1174.101196,279.392426,-2.089812,7.499174,16.199455
201.380249,1160.63916,367.300812,3.248503,5.109659,13.152983
220.098877,1151.435303,412.416809,5.532995,3.840693,5.955906
235.741852,1135.733032,442.410614,7.136785,2.876078,-2.724584
231.981262,1122.27356,491.113556,8.084472,0.812324,-11.370488
227.183975,1113.749512,563.690613,7.697541,-0.973841,-17.06719
221.16832,1113.224487,653.82666,6.011035,-1.530841,-17.462326
196.992188,1119.534546,757.172668,2.062151,-1.160928,-15.617843
167.634094,1121.263184,867.582275,-2.403512,-0.73271,-12.20391
150.098221,1132.681396,991.114685,-5.338068,1.041152,-6.630443
155.456879,1147.624878,1117.611572,-5.030448,3.327503,-1.391504
154.416794,1153.404663,1235.653442,-5.320425,4.073957,1.963403
145.103836,1164.983154,1357.641113,-6.683885,5.542805,7.304696
136.707092,1175.024536,1479.836548,-8.264549,7.525708,12.579583
131.454407,1253.668457,86.685158,-9.26927,5.275709,14.993972
137.532883,1256.906494,167.091858,-7.510384,4.932013,13.075593
169.006622,1247.010498,260.771881,-2.427638,3.104524,12.941359
205.336868,1219.463135,347.860382,3.909868,-0.657291,10.561527
228.486145,1199.415527,394.815948,6.608464,-2.888773,4.478561
248.412079,1191.786987,427.740051,9.279981,-4.092086,-4.033757
247.254562,1187.343384,484.824005,11.19864,-5.044084,-12.715847
236.68956,1191.291748,566.895203,10.020636,-4.480182,-16.777063
225.69278,1204.315796,663.70282,7.386287,-2.655709,-15.957201
